# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 23834.9 -0.0755086 4000.06 0.999459
200000 23834.9 0.353478 3999.99 0.999553
300000 23834.9 -0.0811248 4000.07 0.999424
400000 23834.9 -0.158987 4000.08 0.999471
500000 23834.9 0.858209 3999.91 0.999625
600000 23834.9 -0.294743 4000.1 0.999441
700000 23834.9 1.14825 3999.86 0.999703
800000 23834.9 0.537624 3999.96 0.99957
900000 23834.9 -0.106282 4000.07 0.99945
1000000 23834.9 -0.10213 4000.07 0.999436
1100000 23834.9 -0.139576 4000.08 0.999423
1200000 23834.9 -0.114823 4000.07 0.999424
1300000 23834.9 0.0505613 4000.04 0.999533
1400000 23834.9 -0.134901 4000.07 0.999425
1500000 23834.9 -0.23941 4000.09 0.99942
1600000 23834.9 -0.239556 4000.09 0.999418
1700000 23834.9 -0.0109629 4000.05 0.999506
1800000 23834.9 -0.130521 4000.07 0.999427
1900000 23834.9 -0.1608 4000.08 0.999462
2000000 23834.9 0.764776 3999.92 0.999662
2100000 23834.9 -0.133289 4000.07 0.999478
2200000 23834.9 0.12468 4000.03 0.999533
2300000 23834.9 -0.0133933 4000.05 0.999462
2400000 23834.9 -0.149519 4000.08 0.999424
2500000 23834.9 -0.0373527 4000.06 0.999464
2600000 23834.9 -0.171244 4000.08 0.999424
2700000 23834.9 -0.154509 4000.08 0.999439
2800000 23834.9 -0.156593 4000.08 0.99945
2900000 23834.9 -0.099609 4000.07 0.999428
3000000 23834.9 3.31778 3999.5 1.00013
3100000 23834.9 -0.060886 4000.06 0.999454
3200000 23834.9 -0.0624705 4000.06 0.999461
3300000 23834.9 0.6511 3999.94 0.999604
3400000 23834.9 -0.200752 4000.09 0.999429
3500000 23834.9 -0.050946 4000.06 0.999427
3600000 23834.9 -0.114698 4000.07 0.99943
3700000 23834.9 0.594603 3999.95 0.99958
3800000 23834.9 -0.146904 4000.08 0.999463
3900000 23834.9 0.609651 3999.95 0.999638
4000000 23834.9 -0.0786276 4000.07 0.999431
4100000 23834.9 -0.17503 4000.08 0.999431
4200000 23834.9 -0.324495 4000.11 0.999441
4300000 23834.9 0.768742 3999.92 0.999618
4400000 23834.9 0.0611913 4000.04 0.999481
4500000 23834.9 -0.167311 4000.08 0.999431
4600000 23834.9 -0.185728 4000.08 0.999441
4700000 23834.9 -0.128388 4000.07 0.999424
4800000 23834.9 -0.0852965 4000.07 0.999425
4900000 23834.9 -0.0612993 4000.06 0.999428
5000000 23834.9 0.829089 3999.91 0.999645
5100000 23834.9 -0.13654 4000.08 0.999432
5200000 23834.9 -0.185015 4000.08 0.999446
5300000 23834.9 0.0184323 4000.05 0.999482
