# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 41709.8 1.63665 6999.62 0.999715
200000 41709.8 -0.0791184 6999.91 0.999536
300000 41709.8 -0.0524583 6999.9 0.999536
400000 41709.8 -0.0388188 6999.9 0.999555
500000 41709.8 -0.08285 6999.91 0.999553
600000 41709.8 -0.0739982 6999.9 0.999537
700000 41709.8 -0.0810152 6999.91 0.999534
800000 41709.8 -0.166524 6999.92 0.999543
900000 41709.8 1.19099 6999.69 0.999705
1000000 41709.8 -0.0345381 6999.9 0.999536
1100000 41709.8 -0.0339734 6999.9 0.999535
1200000 41709.8 -0.0523514 6999.9 0.99957
1300000 41709.8 -0.0835221 6999.91 0.999545
1400000 41709.8 -0.123094 6999.91 0.999534
1500000 41709.8 -0.142803 6999.92 0.999537
1600000 41709.8 0.949706 6999.73 0.999682
1700000 41709.8 -0.07488 6999.9 0.999535
1800000 41709.8 -0.105983 6999.91 0.99954
1900000 41709.8 -0.131278 6999.91 0.999533
2000000 41709.8 1.68745 6999.61 0.999772
2100000 41709.8 -0.0031484 6999.89 0.999538
2200000 41709.8 -0.115675 6999.91 0.999538
2300000 41709.8 0.10849 6999.87 0.999588
2400000 41709.8 0.266197 6999.85 0.999592
2500000 41709.8 0.0972165 6999.88 0.999577
2600000 41709.8 0.168979 6999.86 0.999577
2700000 41709.8 -0.0623051 6999.9 0.999561
2800000 41709.8 -0.0106929 6999.89 0.999537
2900000 41709.8 0.00400498 6999.89 0.999565
3000000 41709.8 -0.0571268 6999.9 0.999544
3100000 41709.8 0.345139 6999.83 0.999597
3200000 41709.8 0.827579 6999.75 0.999645
3300000 41709.8 -0.0249332 6999.9 0.999537
3400000 41709.8 0.0238218 6999.89 0.999559
3500000 41709.8 -0.0107527 6999.89 0.999537
3600000 41709.8 -0.0155527 6999.89 0.999537
3700000 41709.8 -0.0467538 6999.9 0.999535
3800000 41709.8 -0.0835255 6999.91 0.999535
3900000 41709.8 1.28574 6999.68 0.999697
4000000 41709.8 0.135122 6999.87 0.999596
4100000 41709.8 -0.0658269 6999.9 0.999536
4200000 41709.8 0.288456 6999.84 0.99959
4300000 41709.8 -0.0134918 6999.89 0.999537
4400000 41709.8 -0.0371179 6999.9 0.999536
4500000 41709.8 0.112052 6999.87 0.999572
4600000 41709.8 -0.104902 6999.91 0.999543
4700000 41709.8 -0.0456422 6999.9 0.999535
4800000 41709.8 -0.160833 6999.92 0.999534
4900000 41709.8 0.0174895 6999.89 0.999556
5000000 41709.8 -0.103977 6999.91 0.999541
5100000 41709.8 -0.176011 6999.92 0.99953
5200000 41709.8 -0.054028 6999.9 0.999534
5300000 41709.8 -0.0632715 6999.9 0.999535
5400000 41709.8 -0.0380568 6999.9 0.999536
5500000 41709.8 1.28462 6999.68 0.999687
5600000 41709.8 0.0760619 6999.88 0.999578
5700000 41709.8 -0.156213 6999.92 0.999534
5800000 41709.8 0.503428 6999.81 0.999613
5900000 41709.8 -0.0572647 6999.9 0.999558
6000000 41709.8 -0.0326863 6999.9 0.999563
6100000 41709.8 0.078415 6999.88 0.999568
6200000 41709.8 -0.104103 6999.91 0.99954
6300000 41709.8 -0.0427223 6999.9 0.999548
6400000 41709.8 -0.09098 6999.91 0.999536
6500000 41709.8 0.863379 6999.75 0.999663
6600000 41709.8 0.0445953 6999.88 0.999568
6700000 41709.8 -0.106885 6999.91 0.999535
6800000 41709.8 -0.0539179 6999.9 0.999543
6900000 41709.8 0.34341 6999.83 0.999607
7000000 41709.8 0.56136 6999.8 0.999622
7100000 41709.8 -0.109331 6999.91 0.999535
7200000 41709.8 -0.0615264 6999.9 0.999534
7300000 41709.8 0.105947 6999.87 0.999581
7400000 41709.8 1.01623 6999.72 0.999659
7500000 41709.8 -0.0829147 6999.91 0.999533
7600000 41709.8 -0.0723899 6999.9 0.999535
7700000 41709.8 -0.109691 6999.91 0.999532
7800000 41709.8 -0.0967972 6999.91 0.999537
7900000 41709.8 -0.0349355 6999.9 0.999536
8000000 41709.8 0.0340208 6999.89 0.999562
8100000 41709.8 0.679055 6999.78 0.999683
8200000 41709.8 -0.0199348 6999.9 0.999536
8300000 41709.8 3.15303 6999.36 0.999825
8400000 41709.8 -0.0410187 6999.9 0.999535
8500000 41709.8 -0.123324 6999.91 0.999538
8600000 41709.8 -0.0965997 6999.91 0.999551
8700000 41709.8 -0.104506 6999.91 0.999533
8800000 41709.8 0.149878 6999.87 0.999575
8900000 41709.8 -0.00152472 6999.89 0.999538
9000000 41709.8 -0.131108 6999.91 0.999535
9100000 41709.8 -0.0851451 6999.91 0.999534
9200000 41709.8 -0.0495828 6999.9 0.999534
9300000 41709.8 -0.0780306 6999.91 0.999535
9400000 41709.8 -0.18726 6999.92 0.999542
9500000 41709.8 -0.115334 6999.91 0.999537
9600000 41709.8 -0.120813 6999.91 0.999534
9700000 41709.8 2.07942 6999.54 0.999774
9800000 41709.8 -0.0566249 6999.9 0.999535
9900000 41709.8 -0.108649 6999.91 0.999534
10000000 41709.8 -0.00730096 6999.89 0.999537
10100000 41709.8 -0.0135008 6999.89 0.999562
10200000 41709.8 0.585806 6999.79 0.999648
10300000 41709.8 -0.0598809 6999.9 0.999535
10400000 41709.8 -0.0795445 6999.91 0.999546
10500000 41709.8 -0.109845 6999.91 0.999532
10600000 41709.8 3.06013 6999.38 0.999817
10700000 41709.8 -0.0263493 6999.9 0.999536
10800000 41709.8 -0.214614 6999.93 0.999555
10900000 41709.8 -0.103564 6999.91 0.999533
11000000 41709.8 -0.10366 6999.91 0.999539
11100000 41709.8 -0.0109282 6999.89 0.999537
11200000 41709.8 -0.0981229 6999.91 0.999556
11300000 41709.8 -0.15491 6999.92 0.999536
11400000 41709.8 0.107239 6999.87 0.99958
11500000 41709.8 -0.0637411 6999.9 0.999535
11600000 41709.8 -0.0981435 6999.91 0.999537
11700000 41709.8 -0.108211 6999.91 0.999532
11800000 41709.8 0.364491 6999.83 0.999617
11900000 41709.8 0.0708205 6999.88 0.999576
12000000 41709.8 -0.0864001 6999.91 0.999537
12100000 41709.8 1.7989 6999.59 0.999739
12200000 41709.8 1.16465 6999.7 0.999694
12300000 41709.8 0.611068 6999.79 0.999639
12400000 41709.8 -0.0111965 6999.89 0.999537
12500000 41709.8 1.27554 6999.68 0.999681
12600000 41709.8 -0.0291508 6999.9 0.999537
12700000 41709.8 -0.142482 6999.92 0.999532
12800000 41709.8 0.434458 6999.82 0.99962
12900000 41709.8 -0.0600474 6999.9 0.999536
13000000 41709.8 -0.0220797 6999.9 0.999536
13100000 41709.8 2.20301 6999.52 0.999754
13200000 41709.8 -0.0166275 6999.9 0.999537
13300000 41709.8 -0.0325171 6999.9 0.999548
13400000 41709.8 0.567828 6999.8 0.999623
13500000 41709.8 1.27287 6999.68 0.99969
13600000 41709.8 -0.110657 6999.91 0.999537
13700000 41709.8 -0.0457273 6999.9 0.999535
13800000 41709.8 0.006291 6999.89 0.999562
13900000 41709.8 -0.0879971 6999.91 0.999533
14000000 41709.8 0.452226 6999.82 0.999643
14100000 41709.8 -0.109377 6999.91 0.999536
14200000 41709.8 1.16756 6999.7 0.999675
14300000 41709.8 -0.0506913 6999.9 0.999536
14400000 41709.8 0.240406 6999.85 0.99961
14500000 41709.8 0.614021 6999.79 0.999627
14600000 41709.8 0.607683 6999.79 0.999673
14700000 41709.8 0.0822451 6999.88 0.999566
14800000 41709.8 -0.0296631 6999.9 0.999536
14900000 41709.8 -0.0970278 6999.91 0.999534
15000000 41709.8 1.40101 6999.66 0.999723
15100000 41709.8 0.322435 6999.84 0.999631
15200000 41709.8 2.16977 6999.53 0.999752
15300000 41709.8 0.600304 6999.79 0.999629
15400000 41709.8 -0.069551 6999.9 0.999534
15500000 41709.8 -0.128933 6999.91 0.999531
15600000 41709.8 0.662224 6999.78 0.999629
15700000 41709.8 -0.0227097 6999.9 0.999536
15800000 41709.8 -0.0220949 6999.9 0.999536
15900000 41709.8 0.0407556 6999.89 0.999581
16000000 41709.8 0.587098 6999.79 0.999622
16100000 41709.8 -0.228328 6999.93 0.999527
16200000 41709.8 -0.109447 6999.91 0.999535
16300000 41709.8 -0.0683761 6999.9 0.999536
16400000 41709.8 -0.0583447 6999.9 0.999534
16500000 41709.8 -0.0514821 6999.9 0.999537
16600000 41709.8 -0.0301361 6999.9 0.999536
16700000 41709.8 -0.0371793 6999.9 0.999536
16800000 41709.8 -0.0313093 6999.9 0.999536
16900000 41709.8 0.0197 6999.89 0.999582
17000000 41709.8 -0.0532715 6999.9 0.999538
17100000 41709.8 -0.0817791 6999.91 0.999535
17200000 41709.8 2.73817 6999.43 0.999794
17300000 41709.8 -0.166992 6999.92 0.999535
17400000 41709.8 -0.0285828 6999.9 0.999536
17500000 41709.8 0.267636 6999.85 0.99959
17600000 41709.8 -0.0536401 6999.9 0.999535
17700000 41709.8 -0.0059573 6999.89 0.999538
17800000 41709.8 -0.0942018 6999.91 0.999534
17900000 41709.8 -0.06537 6999.9 0.999554
18000000 41709.8 -0.10141 6999.91 0.999534
18100000 41709.8 -0.129686 6999.91 0.999547
18200000 41709.8 -0.0638054 6999.9 0.999533
18300000 41709.8 -0.0535023 6999.9 0.999535
18400000 41709.8 -0.0225425 6999.9 0.999537
18500000 41709.8 -0.104724 6999.91 0.999538
18600000 41709.8 0.411377 6999.82 0.999607
18700000 41709.8 1.09164 6999.71 0.999678
18800000 41709.8 -0.0225131 6999.9 0.999536
18900000 41709.8 -0.114701 6999.91 0.999538
19000000 41709.8 0.112664 6999.87 0.999595
19100000 41709.8 -0.0725973 6999.9 0.999536
