# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 5461.22 133.485 11995.6 0.993115
200000 5461.22 124.168 12016.6 0.993846
300000 5461.22 129.135 12005.4 0.99355
400000 5461.24 124.115 12016.7 0.993793
500000 5461.24 123.061 12019.1 0.993955
600000 5461.22 128.167 12007.6 0.993639
700000 5461.23 120.705 12024.4 0.994115
800000 5461.23 126.724 12010.8 0.993609
900000 5461.23 124.341 12016.2 0.993843
1000000 5461.22 125.48 12013.6 0.993779
1100000 5461.22 123.73 12017.6 0.993886
1200000 5461.22 125.378 12013.9 0.993807
1300000 5461.22 124.163 12016.6 0.993842
1400000 5461.23 123.593 12017.9 0.993906
1500000 5461.23 124.544 12015.8 0.993756
1600000 5461.22 125.683 12013.2 0.993743
1700000 5461.21 121.137 12023.4 0.994095
1800000 5461.23 124.878 12015 0.993805
1900000 5461.24 120.598 12024.7 0.994085
2000000 5461.22 122.752 12019.8 0.993977
2100000 5461.23 122.299 12020.8 0.993921
2200000 5461.23 131.85 11999.3 0.993277
2300000 5461.23 124.278 12016.3 0.993828
2400000 5461.23 126.998 12010.2 0.993707
2500000 5461.23 130.606 12002.1 0.993376
2600000 5461.22 126.444 12011.5 0.993646
2700000 5461.21 129.05 12005.6 0.99355
2800000 5461.2 135.759 11990.4 0.993073
2900000 5461.23 126.54 12011.3 0.993727
3000000 5461.22 135.028 11992.1 0.993048
3100000 5461.22 124.341 12016.2 0.993911
3200000 5461.22 124.497 12015.8 0.993882
3300000 5461.23 124.28 12016.3 0.993881
3400000 5461.22 129.535 12004.5 0.993478
3500000 5461.22 129.066 12005.6 0.993453
3600000 5461.23 124.824 12015.1 0.993859
3700000 5461.24 125.664 12013.3 0.993732
3800000 5461.22 126.343 12011.7 0.993714
3900000 5461.23 131.477 12000.1 0.993364
4000000 5461.23 125.868 12012.8 0.993743
4100000 5461.22 127.686 12008.7 0.993638
4200000 5461.22 125.892 12012.7 0.993785
4300000 5461.22 129.651 12004.2 0.993491
4400000 5461.21 131.081 12001 0.993416
4500000 5461.23 129.556 12004.5 0.993484
4600000 5461.21 124.017 12016.9 0.993923
4700000 5461.22 126.066 12012.3 0.993749
4800000 5461.23 128.202 12007.5 0.993565
4900000 5461.23 127.543 12009 0.993589
5000000 5461.22 126.762 12010.7 0.993707
5100000 5461.23 127.241 12009.7 0.993662
5200000 5461.22 126.073 12012.3 0.993736
5300000 5461.22 129.712 12004.1 0.99354
5400000 5461.23 127.961 12008 0.993552
5500000 5461.22 128.518 12006.8 0.99359
5600000 5461.21 124.57 12015.7 0.993863
5700000 5461.23 125.871 12012.8 0.993682
5800000 5461.23 129.26 12005.1 0.993434
5900000 5461.23 125.502 12013.6 0.993726
6000000 5461.22 130.404 12002.5 0.993396
6100000 5461.21 128.542 12006.7 0.993581
6200000 5461.23 132.931 11996.9 0.993119
6300000 5461.22 126.789 12010.7 0.993639
6400000 5461.23 132.238 11998.4 0.99334
6500000 5461.21 124.997 12014.7 0.993829
6600000 5461.23 125.318 12014 0.993783
6700000 5461.24 121.889 12021.7 0.994063
6800000 5461.22 125.72 12013.1 0.993754
6900000 5461.23 131.017 12001.2 0.99328
7000000 5461.22 122.65 12020 0.993961
7100000 5461.23 125.746 12013 0.993746
7200000 5461.23 122.4 12020.6 0.994017
7300000 5461.22 130.44 12002.5 0.993473
7400000 5461.23 128.863 12006 0.993481
7500000 5461.22 128.178 12007.6 0.993545
7600000 5461.23 124.216 12016.5 0.99387
7700000 5461.23 124.718 12015.4 0.993806
7800000 5461.22 127.004 12010.2 0.993881
7900000 5461.22 125.997 12012.5 0.993769
8000000 5461.23 126.921 12010.4 0.993676
8100000 5461.22 125.227 12014.2 0.99383
8200000 5461.22 123.163 12018.9 0.993928
8300000 5461.23 127.077 12010 0.993684
8400000 5461.23 124.676 12015.5 0.993854
8500000 5461.22 127.639 12008.8 0.993561
8600000 5461.23 124.165 12016.6 0.993832
8700000 5461.23 123.38 12018.4 0.993924
8800000 5461.23 122.12 12021.2 0.994014
8900000 5461.22 129.505 12004.6 0.993489
9000000 5461.22 128.048 12007.8 0.993599
9100000 5461.22 126.957 12010.3 0.993664
9200000 5461.22 123.199 12018.8 0.993943
9300000 5461.23 127.355 12009.4 0.993603
9400000 5461.22 131.252 12000.6 0.99331
9500000 5461.22 130.379 12002.6 0.993419
9600000 5461.22 128.211 12007.5 0.993535
9700000 5461.23 124.188 12016.5 0.993813
9800000 5461.22 126.566 12011.2 0.993652
9900000 5461.21 133.899 11994.6 0.993133
10000000 5461.21 127.658 12008.7 0.993613
10100000 5461.23 122.065 12021.3 0.994037
10200000 5461.22 128.613 12006.6 0.99352
10300000 5461.23 123.987 12017 0.993898
10400000 5461.23 128.894 12006 0.993505
10500000 5461.22 130.465 12002.4 0.993363
10600000 5461.22 126.032 12012.4 0.993723
10700000 5461.22 129.252 12005.1 0.99349
10800000 5461.22 124.573 12015.7 0.993833
10900000 5461.22 126.861 12010.5 0.993614
11000000 5461.22 131.043 12001.1 0.993413
11100000 5461.22 124.717 12015.4 0.993852
11200000 5461.23 126.616 12011.1 0.993697
11300000 5461.22 130.43 12002.5 0.993473
11400000 5461.21 130.377 12002.6 0.993441
11500000 5461.23 126.711 12010.9 0.993661
11600000 5461.22 127.834 12008.3 0.993622
11700000 5461.23 123.174 12018.8 0.993938
11800000 5461.21 129.426 12004.7 0.993498
11900000 5461.22 127.865 12008.2 0.993609
12000000 5461.22 125.781 12013 0.993756
12100000 5461.23 127.905 12008.2 0.993577
