# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 23834.3 0.44033 3999.88 0.99959
200000 23834.3 -0.217793 3999.99 0.999422
300000 23834.3 -0.34218 4000.01 0.999481
400000 23834.3 0.0287472 3999.95 0.999507
500000 23834.3 0.162336 3999.92 0.999524
600000 23834.3 0.791642 3999.82 0.999644
700000 23834.3 -0.0642524 3999.96 0.999433
800000 23834.3 -0.0827779 3999.97 0.999462
900000 23834.3 0.299763 3999.9 0.999545
1000000 23834.3 0.518762 3999.86 0.999577
1100000 23834.3 -0.239401 3999.99 0.999445
1200000 23834.3 -0.215924 3999.99 0.999453
1300000 23834.3 -0.180323 3999.98 0.999422
1400000 23834.3 1.97968 3999.62 0.999873
1500000 23834.3 -0.0969047 3999.97 0.999438
1600000 23834.3 -0.0258903 3999.96 0.99946
1700000 23834.3 0.373657 3999.89 0.999551
1800000 23834.3 0.106287 3999.93 0.999513
1900000 23834.3 -0.285517 4000 0.999467
2000000 23834.3 -0.0844356 3999.97 0.999429
2100000 23834.3 0.309529 3999.9 0.999534
2200000 23834.3 0.00500535 3999.95 0.999479
2300000 23834.3 -0.180931 3999.98 0.999436
2400000 23834.3 -0.0366006 3999.96 0.999432
2500000 23834.3 -0.206669 3999.99 0.999542
2600000 23834.3 2.46305 3999.54 0.999967
2700000 23834.3 0.347395 3999.89 0.999541
2800000 23834.3 0.41966 3999.88 0.999632
2900000 23834.3 -0.212085 3999.99 0.999429
3000000 23834.3 1.86364 3999.64 0.999851
3100000 23834.3 -0.157892 3999.98 0.999439
3200000 23834.3 -0.131867 3999.97 0.99944
3300000 23834.3 -0.063489 3999.96 0.999429
3400000 23834.3 -0.141086 3999.97 0.999427
3500000 23834.3 -0.197656 3999.98 0.999421
3600000 23834.3 0.517976 3999.86 0.999604
3700000 23834.3 -0.13498 3999.97 0.999463
3800000 23834.3 -0.0777404 3999.96 0.99944
3900000 23834.3 -0.1481 3999.98 0.999437
4000000 23834.3 0.456351 3999.87 0.999572
4100000 23834.3 -0.21518 3999.99 0.999452
4200000 23834.3 -0.276231 4000 0.999441
4300000 23834.3 0.13733 3999.93 0.999552
4400000 23834.3 -0.128814 3999.97 0.999433
4500000 23834.3 1.12121 3999.76 0.999752
4600000 23834.3 -0.131625 3999.97 0.99944
4700000 23834.3 -0.199425 3999.98 0.999437
4800000 23834.3 -0.0586464 3999.96 0.99943
4900000 23834.3 -0.178883 3999.98 0.99943
5000000 23834.3 -0.138515 3999.97 0.999432
5100000 23834.3 0.0561302 3999.94 0.99949
5200000 23834.3 -0.249432 3999.99 0.999445
5300000 23834.3 0.333753 3999.9 0.99955
5400000 23834.3 -0.102882 3999.97 0.999427
5500000 23834.3 -0.0663914 3999.96 0.99943
5600000 23834.3 1.21319 3999.75 0.999686
5700000 23834.3 -0.0469368 3999.96 0.999431
5800000 23834.3 -0.197242 3999.98 0.999421
5900000 23834.3 -0.25086 3999.99 0.999464
6000000 23834.3 -0.135035 3999.97 0.999444
6100000 23834.3 -0.0317552 3999.96 0.999432
6200000 23834.3 0.0575109 3999.94 0.999483
6300000 23834.3 -0.114383 3999.97 0.999462
6400000 23834.3 -0.0125271 3999.95 0.999519
6500000 23834.3 -0.103279 3999.97 0.999432
6600000 23834.3 -0.154223 3999.98 0.999425
6700000 23834.3 -0.0245804 3999.96 0.999459
6800000 23834.3 0.681094 3999.84 0.99972
6900000 23834.3 -0.221527 3999.99 0.999441
7000000 23834.3 -0.201551 3999.99 0.999437
7100000 23834.3 -0.106126 3999.97 0.999444
7200000 23834.3 -0.151609 3999.98 0.999454
7300000 23834.3 -0.145479 3999.98 0.999423
7400000 23834.3 -0.163286 3999.98 0.999454
7500000 23834.3 0.049771 3999.94 0.999503
7600000 23834.3 -0.158541 3999.98 0.999426
7700000 23834.3 -0.131607 3999.97 0.999433
7800000 23834.3 -0.0405708 3999.96 0.999432
7900000 23834.3 0.827285 3999.81 0.999722
8000000 23834.3 -0.0874877 3999.97 0.99944
8100000 23834.3 -0.250816 3999.99 0.999464
8200000 23834.3 0.335013 3999.89 0.999566
8300000 23834.3 1.23917 3999.74 0.999685
8400000 23834.3 -0.237506 3999.99 0.999433
8500000 23834.3 -0.148064 3999.98 0.999447
8600000 23834.3 -0.181985 3999.98 0.999444
8700000 23834.3 -0.00291284 3999.95 0.999477
8800000 23834.3 0.0264616 3999.95 0.999499
8900000 23834.3 0.112719 3999.93 0.999509
9000000 23834.3 -0.00988353 3999.95 0.999436
9100000 23834.3 -0.0327258 3999.96 0.999469
9200000 23834.3 -0.0967981 3999.97 0.99944
9300000 23834.3 2.45028 3999.54 0.999921
9400000 23834.3 -0.134625 3999.97 0.999446
9500000 23834.3 -0.100856 3999.97 0.999425
9600000 23834.3 0.218934 3999.91 0.999576
9700000 23834.3 0.029069 3999.95 0.999489
9800000 23834.3 -0.131913 3999.97 0.999456
9900000 23834.3 0.134816 3999.93 0.999513
10000000 23834.3 0.702509 3999.83 0.999646
10100000 23834.3 0.124155 3999.93 0.999579
10200000 23834.3 0.138843 3999.93 0.999506
10300000 23834.3 -0.113083 3999.97 0.999426
10400000 23834.3 0.154226 3999.93 0.999531
10500000 23834.3 0.380341 3999.89 0.999571
10600000 23834.3 0.629067 3999.85 0.999641
10700000 23834.3 -0.182348 3999.98 0.999438
10800000 23834.3 0.477742 3999.87 0.999577
10900000 23834.3 0.48327 3999.87 0.999593
11000000 23834.3 -0.0875247 3999.97 0.999431
11100000 23834.3 -0.196503 3999.98 0.999435
11200000 23834.3 -0.161351 3999.98 0.999479
11300000 23834.3 -0.107709 3999.97 0.999518
11400000 23834.3 -0.207121 3999.99 0.999443
11500000 23834.3 -0.0207471 3999.95 0.999517
11600000 23834.3 -0.0247347 3999.96 0.999434
11700000 23834.3 -0.0776933 3999.96 0.999458
11800000 23834.3 -0.0710754 3999.96 0.999519
11900000 23834.3 0.146048 3999.93 0.999533
12000000 23834.3 -0.180149 3999.98 0.999456
12100000 23834.3 0.66711 3999.84 0.999619
12200000 23834.3 0.825108 3999.81 0.99967
12300000 23834.3 1.09611 3999.77 0.999664
12400000 23834.3 -0.134053 3999.97 0.999457
12500000 23834.3 -0.178125 3999.98 0.999446
12600000 23834.3 0.573255 3999.85 0.999586
12700000 23834.3 -0.0836083 3999.97 0.999488
12800000 23834.3 -0.0339789 3999.96 0.999433
12900000 23834.3 -0.0308264 3999.96 0.999502
13000000 23834.3 0.527063 3999.86 0.999577
13100000 23834.3 -0.0776569 3999.96 0.999438
13200000 23834.3 -0.0882843 3999.97 0.999429
13300000 23834.3 1.57193 3999.69 0.999884
13400000 23834.3 -0.082013 3999.96 0.99949
13500000 23834.3 1.04893 3999.78 0.999708
13600000 23834.3 -0.0723697 3999.96 0.999463
13700000 23834.3 -0.0897151 3999.97 0.999429
13800000 23834.3 1.71573 3999.66 0.999796
13900000 23834.3 -0.126121 3999.97 0.999426
14000000 23834.3 -0.263608 4000 0.999457
14100000 23834.3 0.431612 3999.88 0.99961
14200000 23834.3 0.0322126 3999.95 0.999501
14300000 23834.3 -0.336907 4000.01 0.999445
14400000 23834.3 -0.316888 4000 0.999454
14500000 23834.3 0.0118129 3999.95 0.999535
14600000 23834.3 -0.235702 3999.99 0.999442
14700000 23834.3 -0.0869445 3999.97 0.999494
14800000 23834.3 -0.203877 3999.99 0.999434
14900000 23834.3 -0.186815 3999.98 0.999431
15000000 23834.3 -0.171049 3999.98 0.999427
15100000 23834.3 0.323221 3999.9 0.999573
15200000 23834.3 -0.117715 3999.97 0.999463
15300000 23834.3 -0.0734071 3999.96 0.999431
15400000 23834.3 -0.116174 3999.97 0.999465
15500000 23834.3 -0.115734 3999.97 0.999428
15600000 23834.3 -0.175616 3999.98 0.999492
15700000 23834.3 -0.0158969 3999.95 0.999477
15800000 23834.3 -0.135981 3999.97 0.999458
15900000 23834.3 -0.272377 4000 0.999433
16000000 23834.3 -0.000195237 3999.95 0.999493
16100000 23834.3 -0.228936 3999.99 0.999454
16200000 23834.3 0.00108569 3999.95 0.999474
16300000 23834.3 0.325848 3999.9 0.999573
16400000 23834.3 -0.110218 3999.97 0.999427
16500000 23834.3 0.187746 3999.92 0.99952
16600000 23834.3 0.147706 3999.93 0.999544
16700000 23834.3 -0.120558 3999.97 0.999453
16800000 23834.3 0.484865 3999.87 0.999641
16900000 23834.3 -0.110484 3999.97 0.999457
17000000 23834.3 0.0774377 3999.94 0.999517
17100000 23834.3 -0.164016 3999.98 0.999427
17200000 23834.3 0.237873 3999.91 0.999539
17300000 23834.3 0.183505 3999.92 0.999515
17400000 23834.3 -0.166184 3999.98 0.999434
17500000 23834.3 1.27122 3999.74 0.999703
17600000 23834.3 0.0409979 3999.94 0.999515
17700000 23834.3 2.34814 3999.56 0.999896
17800000 23834.3 0.0782727 3999.94 0.999537
17900000 23834.3 0.572047 3999.86 0.999617
18000000 23834.3 0.0160672 3999.95 0.999473
18100000 23834.3 0.41337 3999.88 0.999563
18200000 23834.3 1.77354 3999.65 0.999903
18300000 23834.3 -0.138272 3999.97 0.999432
18400000 23834.3 0.0479921 3999.94 0.99948
18500000 23834.3 0.0799689 3999.94 0.999486
18600000 23834.3 -0.111348 3999.97 0.999455
18700000 23834.3 0.856867 3999.81 0.999649
18800000 23834.3 -0.165648 3999.98 0.999428
18900000 23834.3 -0.133807 3999.97 0.999448
19000000 23834.3 -0.111169 3999.97 0.999437
19100000 23834.3 0.465027 3999.87 0.999592
19200000 23834.3 2.72923 3999.49 0.999898
19300000 23834.3 0.714937 3999.83 0.999615
19400000 23834.3 0.122799 3999.93 0.999508
19500000 23834.3 -0.138944 3999.97 0.999459
19600000 23834.3 -0.0762187 3999.96 0.999474
19700000 23834.3 0.496172 3999.87 0.999592
19800000 23834.3 -0.053887 3999.96 0.999459
19900000 23834.3 -0.107413 3999.97 0.999444
20000000 23834.3 0.237544 3999.91 0.999526
20100000 23834.3 0.04617 3999.94 0.99948
20200000 23834.3 -0.0326791 3999.96 0.999433
20300000 23834.3 2.78649 3999.48 0.999987
20400000 23834.3 -0.110127 3999.97 0.999426
20500000 23834.3 0.0161813 3999.95 0.999523
20600000 23834.3 -0.171105 3999.98 0.999455
20700000 23834.3 0.158865 3999.92 0.999517
20800000 23834.3 -0.128872 3999.97 0.999428
20900000 23834.3 0.154803 3999.93 0.999502
21000000 23834.3 -0.112666 3999.97 0.999426
21100000 23834.3 -0.0654583 3999.96 0.999433
21200000 23834.3 0.901272 3999.8 0.999662
21300000 23834.3 -0.171684 3999.98 0.999438
21400000 23834.3 0.259629 3999.91 0.999526
21500000 23834.3 0.721994 3999.83 0.99964
21600000 23834.3 -0.132789 3999.97 0.99947
21700000 23834.3 -0.0625387 3999.96 0.999468
21800000 23834.3 0.0651547 3999.94 0.999519
21900000 23834.3 -0.189701 3999.98 0.999462
22000000 23834.3 -0.261303 4000 0.999425
22100000 23834.3 -0.200219 3999.98 0.999437
22200000 23834.3 -0.0621211 3999.96 0.999443
22300000 23834.3 0.562478 3999.86 0.999692
22400000 23834.3 -0.147772 3999.98 0.999437
22500000 23834.3 -0.138055 3999.97 0.999431
22600000 23834.3 0.100784 3999.93 0.999568
22700000 23834.3 -0.155539 3999.98 0.999432
22800000 23834.3 0.361852 3999.89 0.999546
22900000 23834.3 -0.164427 3999.98 0.999435
23000000 23834.3 -0.254335 3999.99 0.999433
23100000 23834.3 0.621585 3999.85 0.99965
23200000 23834.3 -0.188841 3999.98 0.999452
23300000 23834.3 -0.140956 3999.97 0.999443
23400000 23834.3 -0.0247441 3999.96 0.999493
23500000 23834.3 -0.0948618 3999.97 0.999427
23600000 23834.3 0.534309 3999.86 0.999607
23700000 23834.3 -0.209648 3999.99 0.999499
23800000 23834.3 -0.142207 3999.98 0.999509
23900000 23834.3 -0.250022 3999.99 0.999461
24000000 23834.3 -0.115249 3999.97 0.999427
24100000 23834.3 0.280553 3999.9 0.999527
24200000 23834.3 0.224106 3999.91 0.999561
24300000 23834.3 -0.155392 3999.98 0.999443
24400000 23834.3 0.653927 3999.84 0.999598
24500000 23834.3 -0.0917411 3999.97 0.999428
24600000 23834.3 0.953646 3999.79 0.999694
24700000 23834.3 -0.179723 3999.98 0.999449
24800000 23834.3 -0.148588 3999.98 0.999426
24900000 23834.3 1.0062 3999.78 0.999692
25000000 23834.3 -0.135614 3999.97 0.999475
25100000 23834.3 -0.142014 3999.98 0.999425
25200000 23834.3 -0.22224 3999.99 0.99942
25300000 23834.3 -0.125249 3999.97 0.999436
25400000 23834.3 -0.00505607 3999.95 0.999501
25500000 23834.3 0.0859027 3999.94 0.99955
25600000 23834.3 0.293918 3999.9 0.999534
25700000 23834.3 -0.191547 3999.98 0.999426
25800000 23834.3 0.454151 3999.87 0.999578
25900000 23834.3 -0.210278 3999.99 0.99943
26000000 23834.3 -0.0148536 3999.95 0.999475
26100000 23834.3 -0.104453 3999.97 0.999426
26200000 23834.3 -0.134488 3999.97 0.9995
26300000 23834.3 -0.180355 3999.98 0.999422
26400000 23834.3 -0.13556 3999.97 0.999449
26500000 23834.3 -0.201373 3999.98 0.999435
26600000 23834.3 -0.0288616 3999.96 0.999434
26700000 23834.3 -0.0163125 3999.95 0.999506
