# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 5459.74 129.837 12000.5 0.992398
200000 5459.73 125.926 12009.3 0.992615
300000 5459.74 126.201 12008.7 0.992586
400000 5459.72 126.231 12008.6 0.99264
500000 5459.73 129.347 12001.6 0.992348
600000 5459.72 127.628 12005.4 0.992522
700000 5459.73 121.684 12018.8 0.992947
800000 5459.73 130.379 11999.2 0.992304
900000 5459.73 124.637 12012.2 0.99274
1000000 5459.74 124.348 12012.9 0.992753
1100000 5459.73 125.475 12010.3 0.992669
1200000 5459.72 124.924 12011.5 0.992716
1300000 5459.73 124.005 12013.6 0.992779
1400000 5459.72 128.556 12003.3 0.992522
1500000 5459.73 124.249 12013 0.992768
1600000 5459.73 130.174 11999.7 0.992369
1700000 5459.73 132.275 11995 0.994916
1800000 5459.72 124.545 12012.4 0.992782
1900000 5459.73 125.705 12009.8 0.992718
2000000 5459.71 131.225 11997.3 0.992349
2100000 5459.73 125.411 12010.4 0.992692
2200000 5459.72 126.459 12008 0.992632
2300000 5459.75 124.161 12013.3 0.992736
2400000 5459.71 128.574 12003.2 0.99256
2500000 5459.72 128.335 12003.8 0.992497
2600000 5459.74 129.289 12001.7 0.992413
2700000 5459.73 130.057 12000 0.992362
2800000 5459.73 128.148 12004.3 0.992517
2900000 5459.73 130.508 11999 0.992315
3000000 5459.74 126.489 12008 0.992606
3100000 5459.74 127.957 12004.7 0.992444
3200000 5459.72 130.521 11998.9 0.992344
3300000 5459.72 126.306 12008.4 0.992647
3400000 5459.72 123.471 12014.8 0.99286
3500000 5459.72 124.724 12011.9 0.992753
3600000 5459.74 130.734 11998.5 0.992239
3700000 5459.72 129.399 12001.4 0.992388
3800000 5459.74 131.151 11997.5 0.992256
3900000 5459.72 123.753 12014.1 0.992869
4000000 5459.74 124.645 12012.2 0.992717
4100000 5459.73 134.149 11990.7 0.991941
4200000 5459.72 130.866 11998.1 0.992324
4300000 5459.72 131.058 11997.7 0.992298
4400000 5459.71 134.01 11991 0.99216
4500000 5459.74 123.571 12014.6 0.992834
4600000 5459.73 125.146 12011 0.992734
4700000 5459.73 124.245 12013.1 0.992786
4800000 5459.73 122.79 12016.3 0.992898
4900000 5459.74 127.973 12004.7 0.992462
5000000 5459.73 131.122 11997.6 0.992202
5100000 5459.73 129.232 12001.8 0.992426
